SMILES	JNK1	JNK2	JNK3	FA7
n1(c(ncc1c1c[nH]cc1)c1n(ccn1)c1ccc(I)cc1Cl)CCO	6.5	6.6	6.5	6.7
n1(c(ncc1c1c[nH]cc1)c1[nH]cc(n1)c1ccc(Br)o1)CC(O)C	6.6	7.9	6.6	6.7
[nH]1c(ncc1)c1[nH]c(c(n1)CC#C)c1ccc(cc1)NC1CC1	6.4	7.5	6.4	6.6
[nH]1c(nc(c1c1cc(c(F)cc1)F)c1ccccc1)c1[nH]c(cn1)CC(=O)NC	7.7	8.0	7.7	8.1
[nH]1c(ncc1c1ncc(cc1)C#N)c1[nH]c(cn1)c1ccc2[nH]nc(c2c1)c1ccc(Br)o1	8.4	8.6	8.4	7.9
n1(c(ncc1c1[nH]ccc1)c1[nH]cc(n1)c1c[nH]cc1)CC(O)C	6.4	7.4	6.4	6.9
[nH]1c(ncc1)c1[nH]c(c(n1)c1cccc2N(C(=O)C(=NO)c12)Cc1ccc(Br)cc1)c1ccc(Br)cc1	7.9	8.5	7.9	9.0
n1(c(ncc1c1ccccc1)c1[nH]c(cn1)c1cnc2ccccn12)c1[nH]c2c(n1)cncn2	8.8	10.7	8.8	7.9
n1(c(ncc1)c1[nH]c(cn1)c1ccco1)c1cc(ccc1F)Cl	7.2	8.3	7.2	7.4
[nH]1c(ncc1)c1[nH]c(c(n1)c1ccccc1)CCOc1nccc(N)c1C#N	6.3	8.0	6.3	8.6
[nH]1c(nc(c1c1[nH]ccc1)CC1CC1)c1[nH]cc(n1)c1cc(Cl)ccc1F	7.7	8.2	7.7	7.5
[nH]1c(nc(c1)c1c[nH]cc1)c1[nH]c(c(n1)CC(=O)NC)CS(=O)(=O)C	6.4	7.2	6.4	7.2
n1(c(nc(c1)c1c[nH]c2ccccc12)c1n(ccn1)c1ccccc1)CCO	7.4	8.7	7.4	7.6
[nH]1c(ncc1)c1n(c(cn1)c1ncc(cc1)C#N)C1CCOC1	6.1	7.6	6.1	6.8
[nH]1c(ncc1c1[nH]cc(c1)c1ccc2[nH]nc(c2c1)CCCN(C)C)c1[nH]ccn1	7.9	9.3	7.9	6.8
n1(c(nc(c1)C(=O)NC)c1[nH]cc(n1)c1ccccc1)c1cccc(F)c1	8.1	8.6	8.1	8.9
[nH]1c(nc(c1c1ncc(cc1)C#N)c1ncc(cc1)C#N)c1[nH]c(cn1)c1cc(c(F)cc1)F	8.5	8.3	8.5	8.3
[nH]1c(ncc1c1c[nH]cc1)c1n(ccn1)C(=O)NCc1[nH]cnc1	6.7	7.8	6.7	7.9
[nH]1c(ncc1CS(=O)(=O)C)c1n(c(cn1)c1ccccc1)CC#C	6.5	7.8	6.5	6.2
[nH]1c(ncc1)c1[nH]cc(n1)c1ccc(c(c1)ONC(=N)c1cccnc1)NC(=O)C	8.2	8.2	8.2	8.4
n1(c(nc(c1)c1ccc(Br)cc1OP(=O)(O)OP(=O)(O)NP(=O)(O)O)c1[nH]ccn1)CC(O)C	6.7	6.9	6.7	7.2
[nH]1c(ncc1CC(=O)NC)c1[nH]c(c(n1)c1ccccc1)CNC=O	6.5	7.9	6.5	7.2
n1(c(ncc1)c1n(c(cn1)CCC)C(=O)NC)c1c(C#N)c2c(CCCC2)s1	6.9	6.8	6.9	6.9
[nH]1c(ncc1c1c[nH]cc1)c1n(c(cn1)CCCN(C)C)CC1CC1	5.7	6.9	5.7	6.8
[nH]1c(nc(c1c1c[nH]c2ccccc12)c1cc(c(F)cc1)F)c1[nH]cc(n1)c1[nH]ccc1	8.4	9.7	8.4	9.1
[nH]1c(ncc1c1ncncc1Cl)c1n(c(cn1)c1ccc(Br)cc1)CCO	6.3	8.7	6.3	6.7
n1(c(ncc1)c1[nH]cc(n1)c1ncc(cc1)C#N)c1ccccc1	7.2	7.7	7.2	7.6
[nH]1c(ncc1c1ncncc1Cl)c1[nH]cc(n1)c1ccc(cc1)N1CCCCC1	7.4	9.2	7.4	7.6
[nH]1c(ncc1c1cc(Cl)ccc1F)c1n(cc(n1)c1ccco1)CCCN(C)C	7.1	7.9	7.1	7.3
[nH]1c(nc(c1)c1ccccc1)c1n(c(cn1)c1ccccc1)C(=O)NCC	8.3	9.1	8.3	8.4
n1(c(ncc1)c1[nH]cc(n1)c1[nH]ccc1)CCO	5.6	6.3	5.6	6.6
[nH]1c(ncc1c1cccc(c1)ONC(=O)c1ccc(Br)o1)c1[nH]ccn1	7.8	8.4	7.8	7.3
n1(c(nc(c1c1ccc(Br)cc1)c1cc(Cl)ccc1F)c1[nH]ccn1)C1CCCCC1	8.4	7.0	8.4	7.4
n1(c(nc(c1)c1ccc(Br)cc1)c1n(ccn1)C1CCC(O)CC1)CCC	7.0	8.1	7.0	6.5
[nH]1c(nc(c1c1ccccc1F)C(=O)NC)c1[nH]c(cn1)c1ccccc1	8.0	7.2	8.0	7.6
n1(c(ncc1c1ncc(cc1)C#N)c1n(ccn1)c1ccc(I)cc1Cl)c1ccc(I)cc1Cl	6.3	6.4	6.3	7.1
[nH]1c(nc(c1CC(=O)NC)c1[nH]ccc1)c1n(ccn1)c1c(c(F)ccc1)F	7.5	7.9	7.5	8.1
[nH]1c(nc(c1c1cc(c(Br)cc1)OCCN(C)C)c1cc(Cl)ccc1F)c1[nH]ccn1	6.5	6.7	6.5	7.4
n1(c(ncc1)c1[nH]c(c(n1)c1[nH]ccc1)C(=O)NC)c1[nH]c2c(n1)cncn2	7.6	7.9	7.6	8.3
[nH]1c(ncc1c1cc(F)cc2c1OCOC2)c1[nH]c(cn1)c1[nH]cc(c1)CC1CC1	8.1	9.6	8.1	7.6
[nH]1c(nc(c1)CS(=O)(=O)C)c1[nH]cc(n1)c1ccc(cc1)NC1CC1	7.1	8.2	7.1	6.4
[nH]1c(nc(c1c1cc(c(F)cc1)F)c1ccccc1)c1[nH]ccn1	7.1	8.7	7.1	8.0
[nH]1c(nc(c1)C(=O)NO)c1[nH]c(c(n1)CC(=O)NC)c1c[nH]cc1	6.4	6.7	6.4	8.8
n1(c(ncc1C(=O)NCC)c1n(ccn1)c1nc2c(OC(C)(C)C(=O)N2COP(=O)(O)O)cc1)c1ccccc1	7.1	7.4	7.1	7.1
n1(c(ncc1)c1[nH]cc(n1)c1[nH]cc(c1)C(=O)N)C1CCNCC1	6.9	8.0	6.9	7.6
n1(c(ncc1)c1[nH]cc(n1)c1ncncc1Cl)c1ccc(cc1)c1c[nH]c2ccccc12	9.3	10.4	9.3	8.6
[nH]1c(nc(c1c1cc(F)cc2c1OCOC2)c1ccc(Br)cc1)c1[nH]c(cn1)CN1C(=O)C(=NO)c2c1cccc2	9.1	10.3	9.1	10.2
n1(c(ncc1c1c[nH]c(c1)c1ccccc1)c1[nH]ccn1)c1c(F)cc(F)cc1F	8.2	9.7	8.2	7.9
n1(c(nc(c1)C(=O)NC)c1[nH]c(cn1)c1ccccc1)c1c(C#N)c2c(CCCC2)s1	7.8	9.5	7.8	9.4
[nH]1c(nc(c1c1c[nH]cc1)c1[nH]ccc1)c1[nH]c(cn1)CN1C(=O)C(=NO)c2c1ccc(c2)F	8.1	9.0	8.1	8.8
n1(c(nc(c1c1cc(F)cc2c1OCOC2)c1ccccc1)c1[nH]ccn1)C(=O)NCC	7.1	6.8	7.1	7.5
n1(c(ncc1c1ccc2[nH]ncc2c1)c1[nH]ccn1)c1ccc(cc1)c1c[nH]c2ccccc12	9.5	10.0	9.5	8.2
[nH]1c(nc(c1CCCN(C)C)C(=O)NC)c1[nH]cc(n1)c1c[nH]cc1	5.9	6.8	5.9	6.8
[nH]1c(ncc1)c1n(c(c(n1)c1ccccc1)c1ccccc1)CNC=O	6.2	6.5	6.2	7.1
[nH]1c(nc(c1)c1c(cccc1F)NC1CC1)c1[nH]ccn1	6.8	7.5	6.8	7.1
n1(c(ncc1c1ccco1)c1[nH]ccn1)CCCN(C)C	5.4	6.3	5.4	6.3
n1(c(ncc1)c1[nH]c(cn1)c1cccc2N(C(=O)C(=NO)c12)Cc1ccc(Br)cc1)c1cccc(F)c1	8.1	10.8	8.1	8.3
n1(c(ncc1c1ccc(Br)cc1)c1n(ccn1)C(=O)NC)c1c2c(ncn1)[nH]cc2	8.0	8.1	8.0	8.5
[nH]1c(nc(c1c1[nH]cc(c1)c1cc[nH]n1)CS(=O)(=O)C)c1[nH]ccn1	6.7	7.3	6.7	7.6
[nH]1c(nc(c1C(=O)N)c1ncc(cc1)C#N)c1[nH]c(cn1)CN1C(=O)C(=NO)c2c1ccc(c2)F	8.5	8.6	8.5	8.6
n1(c(ncc1c1cnc2ccccn12)c1[nH]c(cn1)c1c[nH]cc1)C(=O)N	7.6	9.0	7.6	7.9
[nH]1c(ncc1)c1n(cc(n1)c1c[nH]c(c1)c1ccccc1)c1ncc(F)cn1	7.6	8.9	7.6	8.8
[nH]1c(nc(c1)CN1C(=O)C(=NO)c2c1cccc2)c1n(cc(n1)c1ccccc1)c1ncc(c(c1)N)C#N	7.8	10.1	7.8	9.3
n1(c(nc(c1)C(=O)N)c1[nH]cc(n1)c1ccc(Br)cc1)CC#C	6.3	6.1	6.3	7.3
[nH]1c(ncc1)c1n(c(cn1)c1ccco1)c1nc2c(cc[nH]2)c(n1)n1cncc1	7.1	6.9	7.1	6.7
n1(c(ncc1)c1n(c(cn1)c1cnc2ccccn12)c1c(cncn1)F)c1ccccc1	7.3	7.9	7.3	7.3
[nH]1c(nc(c1c1ncc(cc1)C#N)c1ncncc1Cl)c1[nH]cc(n1)c1[nH]ccc1	6.8	7.8	6.8	8.2
n1(c(ncc1c1c[nH]c(c1)c1cccc2N(C(=O)C(=NO)c12)C)c1[nH]ccn1)CCO	7.7	9.5	7.7	7.2
[nH]1c(ncc1c1c[nH]cc1)c1[nH]cc(n1)c1n[nH]c2ccc(cc12)CS(=O)(=O)C	7.9	9.1	7.9	7.9
n1(c(ncc1c1cccc2N(C(=O)C(=NO)c12)C)c1[nH]cc(n1)c1c[nH]cc1)c1ncc(F)cn1	8.1	9.0	8.1	8.1
[nH]1c(ncc1c1ccco1)c1[nH]c(cn1)c1cc(Cl)cc(c1F)NC1CC1	7.1	7.3	7.1	8.1
[nH]1c(nc(c1)c1ccc(cc1)N(C)C)c1[nH]c(cn1)CCO	6.2	7.1	6.2	6.3
[nH]1c(ncc1)c1[nH]c(c(n1)CNC=O)c1[nH]cc(c1)c1cc(F)cc2c1OCOC2	8.0	8.4	8.0	8.3
[nH]1c(nc(c1)c1ncc(cc1)C#N)c1[nH]c(cn1)c1ccc2[nH]nc(c2c1)C1OCC(C1O)O	8.5	9.2	8.5	8.2
n1(c(ncc1CN1C(=O)C(=NO)c2c1cccc2)c1n(ccn1)c1ncc(c(c1)N)C#N)CCO	7.0	7.0	7.0	7.5
[nH]1c(ncc1C(=O)NCC)c1[nH]c(c(n1)c1ccccc1)CN1C(=O)C(=NO)c2c1cccc2	7.8	9.6	7.8	8.2
[nH]1c(nc(c1CC(=O)NC)c1c[nH]c(c1)C(=O)NC)c1[nH]ccn1	6.5	7.3	6.5	8.1
[nH]1c(nc(c1)c1ccc(Br)o1)c1[nH]cc(n1)c1c[nH]c(c1)c1ccc(Br)o1	7.5	8.7	7.5	7.8
[nH]1c(nc(c1)C(=O)N)c1n(c(cn1)c1ccco1)CC1CC1	6.4	7.4	6.4	6.9
n1(c(ncc1c1c[nH]c(c1)c1ncc(cc1)C#N)c1[nH]ccn1)c1ncc(F)cn1	7.5	6.9	7.5	7.4
n1(c(ncc1)c1n(c(cn1)c1ccc(Br)o1)c1ncc(c(c1)N)C#N)c1ccc(I)cc1Cl	6.7	7.4	6.7	6.7
n1(c(ncc1)c1[nH]cc(n1)c1ccco1)c1cccc(F)c1CCC	7.1	7.7	7.1	7.4
[nH]1c(nc(c1)c1c[nH]c(c1)C(=O)NC)c1[nH]cc(n1)c1cnc2ccccn12	8.2	9.6	8.2	7.7
n1(c(ncc1)c1[nH]cc(n1)c1[nH]cc(c1)c1ccc(S(=O)=O)cc1)CCCN(C)C	6.2	7.6	6.2	6.8
n1(c(ncc1CCO)c1[nH]c(cn1)c1c[nH]cc1)c1ncc2nc[nH]c2n1	6.9	8.2	6.9	8.4
n1(c(ncc1)c1n(c(cn1)c1ccco1)CCCN(C)C)c1ncc(Cl)cn1	5.9	6.9	5.9	7.3
n1(c(ncc1C(=O)NCC)c1[nH]cc(n1)CC(=O)N)c1c(C#N)c2c(CCCC2)s1	6.3	6.8	6.3	7.7
n1(c(nc(c1)CC(=O)N)c1[nH]cc(n1)c1ccc(Br)cc1)CC(O)C	6.4	7.0	6.4	7.0
n1(c(nc(c1c1ccc(Br)cc1)c1cccc2N(C(=O)C(=NO)c12)C)c1[nH]ccn1)CCO	7.4	9.3	7.4	8.1
[nH]1c(nc(c1c1ccccc1F)c1ncc(cc1)C#N)c1[nH]cc(n1)c1c[nH]c2ccccc12	9.2	9.2	9.2	9.2
[nH]1c(ncc1)c1[nH]c(c(n1)c1[nH]cc(c1)c1cc[nH]n1)CCC	6.2	7.5	6.2	7.3
n1(c(ncc1)c1[nH]c(c(n1)C(=O)NC)c1ccc2[nH]ncc2c1)c1ncc(c(c1)N)C#N	7.4	8.5	7.4	7.7
[nH]1c(ncc1)c1[nH]c(c(n1)c1[nH]ccc1)c1n[nH]c2ccc(cc12)C1OCC(C1O)O	8.5	8.0	8.5	8.8
[nH]1c(nc(c1c1ccc2[nH]ncc2c1)c1ncncc1Cl)c1[nH]c(cn1)c1ccc(Br)cc1	8.5	9.8	8.5	9.1
[nH]1c(ncc1c1c[nH]c2ccccc12)c1[nH]c(c(n1)c1c[nH]c2ccccc12)c1ccco1	8.5	10.0	8.5	9.9
n1(c(ncc1c1cc(c(F)cc1)F)c1[nH]cc(n1)c1ccc(Br)cc1)c1[nH]c2c(n1)cncn2	9.1	10.3	9.1	9.3
[nH]1c(nc(c1)c1c[nH]cc1)c1n(cc(n1)CC(=O)NC)c1c(cncn1)F	7.2	7.8	7.2	8.5
n1(c(nc(c1c1ccccc1F)c1n[nH]c2ccccc12)c1[nH]ccn1)c1ncc(c(c1)N)C#N	7.6	8.0	7.6	9.1
n1(c(nc(c1)c1ccccc1)c1[nH]cc(n1)CN1C(=O)C(=NO)c2c1ccc(c2)F)CC1CC1	8.5	9.0	8.5	8.6
n1(c(ncc1)c1n(c(cn1)CN1C(=O)C(=NO)c2c1cccc2)c1ncc(F)cn1)c1ccccc1	8.0	8.6	8.0	8.8
n1(c(ncc1c1ccccc1)c1[nH]cc(n1)CNC=O)c1ncc(Cl)cn1	7.2	8.5	7.2	7.5
[nH]1c(ncc1)c1n(c(c(n1)c1c[nH]c2ccccc12)c1ncc(cc1)C#N)CC(=O)NC	6.6	8.0	6.6	8.2
[nH]1c(ncc1c1n[nH]c2ccccc12)c1[nH]c(c(n1)CCO)c1[nH]ccc1	8.2	8.6	8.2	7.8
[nH]1c(ncc1)c1n(c(c(n1)c1ncc(cc1)C#N)c1ccccc1F)CCO	6.9	7.1	6.9	6.8
[nH]1c(ncc1CCCN(C)C)c1n(cc(n1)c1[nH]ccc1)CCCN(C)C	5.7	6.6	5.7	6.5
n1(c(nc(c1)CCCN(C)C)c1[nH]cc(n1)c1ccc(Br)cc1)C(=O)NCC	6.5	7.4	6.5	6.7
[nH]1c(ncc1C(=O)NC)c1[nH]c(cn1)c1nc(c(cc1)C#N)ONC(=N)c1cccnc1	7.6	8.6	7.6	8.1
n1(c(nc(c1c1[nH]ccc1)CS(=O)(=O)C)c1[nH]ccn1)c1ccc(I)cc1Cl	5.7	7.4	5.7	7.5
n1(c(nc(c1CN1C(=O)C(=NO)c2c1cccc2)c1c[nH]cc1)c1[nH]ccn1)c1ncc2nc[nH]c2n1	8.4	8.5	8.4	9.4
[nH]1c(ncc1)c1n(c(c(n1)c1ccc(Br)cc1)C(=O)N)c1[nH]c2c(n1)cncn2	7.9	7.1	7.9	7.9
n1(c(ncc1c1c[nH]cc1)c1[nH]c(cn1)C(=O)NCC)CC(=O)N	6.2	7.2	6.2	6.7
[nH]1c(nc(c1)c1n[nH]c2ccc(cc12)C(=O)NC)c1[nH]cc(n1)c1ncc(cc1)C#N	7.8	8.6	7.8	7.5
[nH]1c(ncc1)c1n(cc(n1)c1ccccc1)CC(=O)Nc1ccccc1	6.9	8.5	6.9	8.4
n1(c(nc(c1)c1c[nH]c2ccccc12)c1[nH]cc(n1)c1ccco1)CC#C	7.2	8.5	7.2	9.0
n1(c(ncc1)c1[nH]c(cn1)c1n[nH]c2ccc(cc12)c1n[nH]c2ccccc12)c1ccccc1	9.3	11.3	9.3	9.5
[nH]1c(ncc1c1[nH]cc(c1)CNC=O)c1n(ccn1)C1CCNCC1	6.7	7.6	6.7	6.9
[nH]1c(nc(c1c1ccccc1)c1ccc(Br)cc1)c1n(ccn1)c1ncc(F)cn1	8.2	9.9	8.2	8.0
n1(c(ncc1)c1n(c(cn1)c1ccco1)C1CCCCC1)c1ncc2nc[nH]c2n1	8.1	9.3	8.1	7.7
n1(c(nc(c1c1ccc(Br)cc1)c1cnc2ccccn12)c1[nH]ccn1)c1ccccc1	8.5	8.4	8.5	7.9
n1(c(ncc1c1c[nH]cc1)c1[nH]cc(n1)c1cnc2ccccn12)CCO	6.9	8.3	6.9	7.9
[nH]1c(nc(c1)CC(=O)N)c1[nH]c(c(n1)C(=O)N)c1ccccc1	7.0	7.9	7.0	8.3
[nH]1c(ncc1c1cccc2N(C(=O)C(=NO)c12)C)c1[nH]c(c(n1)c1ccc2[nH]ncc2c1)c1ccco1	9.1	10.2	9.1	9.4
n1(c(ncc1)c1[nH]c(cn1)c1ccc2[nH]nc(c2c1)c1cc(c(F)cc1)F)c1cccc(F)c1	9.4	11.5	9.4	8.8
n1(c(ncc1c1ccccc1)c1n(ccn1)C1CCCCC1)C1CCOC1	7.6	6.9	7.6	7.5
[nH]1c(nc(c1c1ccc(cc1)N(C)C)c1ccc2[nH]ncc2c1)c1[nH]ccn1	7.1	8.9	7.1	8.1
n1(c(ncc1c1[nH]cc(c1)c1cccc2N(C(=O)C(=NO)c12)C)c1[nH]ccn1)CC(O)C	7.9	9.3	7.9	7.9
[nH]1c(nc(c1)c1[nH]cc(c1)c1[nH]ccn1)c1n(ccn1)c1[nH]c2c(n1)cncn2	8.2	8.9	8.2	8.3
n1(c(ncc1c1c[nH]cc1)c1[nH]ccn1)c1ccc(cc1)CC#C	6.5	7.4	6.5	7.2
[nH]1c(ncc1)c1[nH]c(c(n1)CN1C(=O)C(=NO)c2c1cccc2c1ccc(S(=O)=O)cc1)c1c[nH]cc1	7.4	9.5	7.4	9.1
[nH]1c(nc(c1c1ccc(Br)cc1)c1[nH]cc(c1)CC1CC1)c1[nH]ccn1	6.9	8.2	6.9	7.5
n1(c(nc(c1)CS(=O)(=O)C)c1[nH]cc(n1)c1c[nH]c2ccccc12)c1ncc(c(c1)N)C#N	7.5	8.9	7.5	8.6
[nH]1c(nc(c1)c1[nH]ccc1)c1[nH]c(c(n1)CC(=O)NC)CCCN(C)C	6.0	6.8	6.0	6.9
[nH]1c(ncc1)c1n(c(cn1)c1ccccc1)c1c(cccc1)OP(=O)(O)OP(=O)(O)NP(=O)(O)O	6.4	6.0	6.4	6.4
[nH]1c(ncc1c1[nH]ccc1)c1[nH]cc(n1)c1n[nH]c2ccc(cc12)CN1C(=O)C(=NO)c2c1cccc2C=Cc1ccccc1	10.1	9.1	10.1	9.5
n1(c(ncc1)c1[nH]c(cn1)CCO)c1ccc(cc1)C(=O)NO	6.7	7.9	6.7	8.1
n1(c(nc(c1c1ccccc1)c1n[nH]c2ccccc12)c1[nH]ccn1)c1cc(ccc1F)Cl	7.6	7.7	7.6	8.4
[nH]1c(ncc1)c1[nH]c(c(n1)c1c[nH]c(c1)c1nc[nH]c1)CN1C(=O)C(=NO)c2c1ccc(c2)F	6.9	9.4	6.9	9.5
n1(c(ncc1)c1n(cc(n1)CN1C(=O)C(=NO)c2c1cccc2)c1ncc(F)cn1)c1c(C#N)c2c(CCCC2)s1	7.0	8.9	7.0	9.4
n1(c(nc(c1)c1ccc(Br)cc1)c1[nH]cc(n1)c1n[nH]c2ccccc12)CCCN(C)C	7.4	7.8	7.4	8.2
n1(c(ncc1)c1[nH]c(cn1)CC#C)c1ccc(cc1)c1ccc(Cl)c(Cl)c1	7.6	9.4	7.6	6.9
n1(c(ncc1)c1n(cc(n1)c1ccccc1)CC(=O)NC)C(=O)NCC	6.8	6.9	6.8	6.9
[nH]1c(nc(c1)CC1CC1)c1n(ccn1)c1c(C#N)c2c(CCCC2)s1	6.8	8.1	6.8	6.7
[nH]1c(ncc1)c1n(cc(n1)c1c[nH]c(c1)c1ccc2[nH]ncc2c1)c1cccc(F)c1	8.2	8.4	8.2	8.6
n1(c(ncc1c1ccccc1)c1[nH]c(cn1)C(=O)N)c1ncc(F)cn1	7.3	9.0	7.3	8.4
[nH]1c(nc(c1)c1c[nH]cc1)c1[nH]c(cn1)C(=O)NCc1ncncc1Cl	6.8	8.0	6.8	7.5
n1(c(nc(c1CC(=O)N)c1ccccc1F)c1[nH]ccn1)c1c(C#N)c2c(CCCC2)s1	6.3	6.9	6.3	7.7
n1(c(nc(c1)c1[nH]ccc1)c1[nH]cc(n1)c1n[nH]c2ccccc12)C(=O)NCC	7.7	8.8	7.7	8.4
n1(c(ncc1)c1[nH]c(cn1)C(=O)NC)c1ncc(c(c1)N)C#N	6.1	7.1	6.1	7.2
n1(c(ncc1)c1n(c(cn1)CC#C)c1c2c(ncn1)[nH]cc2)c1ncc(c(c1)N)C#N	7.1	7.7	7.1	8.8
[nH]1c(nc(c1c1ccc(Br)cc1)CC#C)c1[nH]c(cn1)c1ccc2[nH]ncc2c1	7.3	8.5	7.3	7.1
n1(c(nc(c1)c1ncc(cc1)C#N)c1[nH]cc(n1)c1ncncc1Cl)C(=O)NCC	6.7	7.9	6.7	7.5
n1(c(nc(c1c1ncc(cc1)C#N)c1cccc2N(C(=O)C(=NO)c12)C)c1[nH]ccn1)C1CCNCC1	6.7	7.9	6.7	7.1
n1(c(nc(c1)c1c[nH]cc1)c1n(ccn1)c1ccc(I)cc1Cl)c1c(F)cc(F)cc1F	6.7	7.9	6.7	8.3
n1(c(nc(c1c1ccc(Br)cc1)CS(=O)(=O)C)c1[nH]ccn1)C(=O)NCC	6.0	6.6	6.0	7.1
n1(c(nc(c1c1n[nH]c2ccccc12)c1ccc(Br)o1)c1[nH]ccn1)c1ncc(c(c1)N)C#N	7.6	8.0	7.6	7.7
n1(c(ncc1)c1n(cc(n1)c1ncc(cc1)C#N)c1c(cncn1)F)c1ccccc1	7.0	7.6	7.0	7.8
[nH]1c(ncc1C(=O)N)c1n(cc(n1)c1ccco1)C(=O)N	6.4	7.4	6.4	7.9
[nH]1c(ncc1c1n[nH]cn1)c1n(cc(n1)c1ccc(Br)o1)c1ccccc1	8.2	8.9	8.2	8.8
n1(c(ncc1c1c[nH]cc1)c1[nH]cc(n1)c1cc(c(F)cc1)F)C1CCCCC1	8.5	9.3	8.5	7.0
n1(c(ncc1CNC=O)c1[nH]cc(n1)c1ncncc1Cl)c1ncc(c(c1)N)C#N	6.9	7.1	6.9	7.8
[nH]1c(nc(c1)c1ccccc1F)c1[nH]cc(n1)c1[nH]ccc1	7.1	7.7	7.1	7.3
[nH]1c(ncc1)c1n(cc(n1)c1[nH]ccc1)c1cccc(F)c1CCC	6.7	7.7	6.7	7.4
n1(c(ncc1)c1n(c(cn1)c1ccc(Br)o1)CCC)c1c(C#N)c2c(CCCC2)s1	6.6	7.5	6.6	6.7
[nH]1c(ncc1CCO)c1n(cc(n1)CN1C(=O)C(=NO)c2c1cccc2)c1c(C#N)c2c(CCCC2)s1	7.9	8.0	7.9	8.4
n1(c(ncc1)c1n(cc(n1)CN1C(=O)C(=NO)c2c1ccc(c2)F)CC(=O)N)c1c(C#N)c2c(CCCC2)s1	6.4	6.8	6.4	8.7
[nH]1c(nc(c1c1c[nH]cc1)c1[nH]ccc1)c1[nH]c(cn1)C(=O)NO	6.9	8.1	6.9	8.6
[nH]1c(ncc1CC(=O)N)c1n(c(cn1)c1ncc(cc1)C#N)c1[nH]c2c(n1)cncn2	7.0	7.7	7.0	7.0
n1(c(ncc1c1[nH]ccc1)c1[nH]cc(n1)CCC)C1CCC(O)CC1	6.4	6.4	6.4	6.6
[nH]1c(ncc1)c1n(cc(n1)c1c[nH]cc1)C(=O)NCc1cc2c(ccc3c2cncc3)nc1	8.9	8.5	8.9	9.3
[nH]1c(nc(c1CC(=O)NC)c1[nH]ccc1)c1[nH]c(cn1)CNC=O	6.1	7.3	6.1	7.2
n1(c(nc(c1)CS(=O)(=O)C)c1[nH]cc(n1)c1ccccc1)c1c(F)cc(F)cc1F	6.7	8.7	6.7	8.2
[nH]1c(nc(c1)c1ccc(Br)cc1)c1n(cc(n1)c1ccc2[nH]ncc2c1)C(=O)NC	8.5	9.5	8.5	9.1
[nH]1c(ncc1)c1[nH]c(c(n1)CC#C)c1c[nH]c(c1)CNC=O	5.9	6.5	5.9	7.4
n1(c(ncc1)c1[nH]c(c(n1)c1[nH]ccc1)CC1CC1)c1ccc(I)cc1Cl	7.1	8.6	7.1	7.7
[nH]1c(ncc1c1ncncc1Cl)c1n(c(cn1)C(=O)N)c1ccccc1	7.5	7.4	7.5	7.5
[nH]1c(nc(c1c1cc(F)cc2c1OCOC2)c1c[nH]c2ccccc12)c1[nH]c(cn1)c1[nH]ccc1	9.0	10.7	9.0	9.9
[nH]1c(nc(c1)c1ccccc1)c1n(c(cn1)c1c[nH]cc1)C(=O)NCC	7.1	8.5	7.1	7.1
n1(c(nc(c1c1ccccc1F)c1ccc(Br)cc1)c1[nH]ccn1)C(=O)NCC	6.9	7.8	6.9	7.5
[nH]1c(ncc1)c1[nH]c(c(n1)c1ccc(cc1)NCC(NC(=O)OC)C)c1cc(F)cc2c1OCOC2	7.7	8.8	7.7	8.4
n1(c(ncc1C(=O)NO)c1[nH]cc(n1)c1cc(c(F)cc1)F)c1ccccc1	7.3	8.9	7.3	7.8
[nH]1c(ncc1)c1n(c(cn1)c1n[nH]c2ccc(cc12)CN1C(=O)C(=NO)c2c1cccc2)c1ccccc1	9.9	7.8	9.9	7.9
[nH]1c(nc(c1)c1ccc(Br)cc1)c1[nH]c(cn1)C(=O)NOC(=O)NCC	7.1	7.4	7.1	7.1
n1(c(ncc1CCC)c1[nH]c(cn1)c1ncc(cc1)C#N)c1nc2c(cc[nH]2)cn1	7.3	8.1	7.3	7.4
[nH]1c(nc(c1c1n[nH]c2ccccc12)c1cnc2ccccn12)c1[nH]cc(n1)c1ccc(Br)cc1	8.9	9.3	8.9	9.6
[nH]1c(ncc1c1ncc(cc1)C#N)c1[nH]c(c(n1)c1ncncc1Cl)CC1CC1	7.1	6.9	7.1	7.7
[nH]1c(ncc1)c1n(c(c(n1)CS(=O)(=O)C)c1[nH]ccc1)CNC=O	5.7	6.6	5.7	7.2
[nH]1c(nc(c1)c1ncc(cc1)C#N)c1n(c(cn1)c1c[nH]c2ccccc12)c1c(c(F)ccc1)F	8.1	9.7	8.1	8.0
[nH]1c(nc(c1c1cc(F)cc2c1OCOC2)c1ccc(Br)cc1)c1[nH]c(cn1)c1n[nH]cn1	8.2	9.6	8.2	8.8
[nH]1c(ncc1CCC)c1n(ccn1)c1c(cccc1)OC	6.2	7.0	6.2	6.4
[nH]1c(ncc1)c1n(c(cn1)c1[nH]cc(c1)CS(=O)(=O)C)C(=O)NCC	6.4	6.0	6.4	6.7
n1(c(nc(c1)c1n[nH]cn1)c1[nH]cc(n1)c1ccc(Br)cc1)c1ccccc1	8.0	7.3	8.0	8.8
[nH]1c(ncc1c1ccco1)c1n(cc(n1)CS(=O)(=O)C)CCCN(C)C	5.7	6.3	5.7	6.7
