SMILES	2xkj	2xkk	3ifz	FA7
CC1CN(CCN1)c1nc2c(cc1F)c(=O)c(c[nH]2)C1C(C)(SC2N1C(=O)C2Nc1nc2c(cc1F)c(=O)c(c[nH]2)CC)C	10.3	0.0	9.4	8.6
c1(nc2c(cc1F)c(=O)ccn2C)NC(=O)C(c1ccccc1OC)C1C(C)(SC2N1C(=O)C2)C	8.6	1.2	8.3	8.1
c1(nc2c(cc1F)c(=O)c(cn2CC(=O)NC1C2N(CC(C)(S2)C)C1=O)c1c(=O)c2c(ncc(c2)F)n(c1)CC(=O)N)NC(=O)C	8.8	0.0	8.0	10.1
N1(CCNCC1)c1nc2c(cc1F)c(=O)c(cn2C(C(=O)N)C1C(C)(SC2N1C(=O)C2)C)c1c(=O)c2c(ncc(c2)F)n(c1)CC	7.8	0.0	8.2	8.6
c1(nc2c(cc1F)c(=O)c(cn2c1c(F)cc(F)cc1)C(C(=O)N)C1C(C)(SC2N1C(=O)C2NC(=O)C)C)N1CC(C)NCC1	8.1	0.0	8.4	8.6
c1(nc2c(cc1F)c(=O)c(cn2CC(=O)NC1C2N(C(C(C)(S2)C)C(=O)O)C1=O)CC)n1c2ncc(cc2c(=O)cc1)F	7.6	1.1	8.7	8.1
CC1(CN2C(S1)C(C2=O)NC(=O)C(N1CCNCC1)c1c(=O)c2c(ncc(c2)F)n(c1)c1nc2c(cc1F)c(=O)c(c[nH]2)C(=O)O)C	8.6	0.7	9.2	9.3
c1(nc2c(cc1F)c(=O)ccn2C(=O)O)n1c2nc(c(cc2c(=O)c(c1)C1C(C)(SC2N1C(=O)C2)C)F)NC(=O)Cc1c(=O)c2c(ncc(c2)F)[nH]c1	10.4	0.0	10.6	10.4
c1(nc2c(cc1F)c(=O)c(c[nH]2)c1c(=O)c2c(nc(c(c2)F)n2c3ncc(cc3c(=O)cc2)F)[nH]c1)NC(=O)CC1C(C)(SC2N1C(=O)C2N)C	9.3	0.0	9.9	7.9
c1(nc2c(cc1F)c(=O)c(cn2c1nc2c(cc1F)c(=O)cc[nH]2)c1ccccc1)NC1C2N(C(C(C)(S2)C)c2c(=O)c3c(ncc(c3)F)[nH]c2)C1=O	10.7	1.3	10.6	10.2
c1(nc2c(cc1F)c(=O)ccn2c1nc2c(cc1F)c(=O)c(cn2C1C2N(C(C(C)(S2)C)CC(=O)N)C1=O)C)N1CCNCC1	9.0	0.0	7.9	8.8
c1(nc2c(cc1F)c(=O)c(cn2C1C2N(C(C(C)(S2)C)CC)C1=O)c1c(=O)c2c(nc(c(c2)F)n2c3ncc(cc3c(=O)cc2)F)[nH]c1)N1CC(C)NCC1	8.6	0.6	10.5	8.1
c1nc2c(cc1F)c(=O)c(c[nH]2)C1C(C)(SC2N1C(=O)C2n1c2ncc(cc2c(=O)c(c1)c1c(=O)c2c(nc(c(c2)F)n2c3ncc(cc3c(=O)cc2)F)[nH]c1)F)C	10.9	0.0	11.2	8.8
CC1(C(N2C(S1)C(C2=O)Nc1nc2c(cc1F)c(=O)c(c[nH]2)C1C(C)(SC2N1C(=O)C2)C)C(C(=O)N)c1ccccc1)C	9.3	0.0	8.5	8.0
c1nc2c(cc1F)c(=O)ccn2Cc1c(=O)c2c(ncc(c2)F)n(c1)C(C(=O)NC1C2N(CC(C)(S2)C)C1=O)N1CC(C)NCC1	9.8	1.0	9.3	8.4
c1(nc2c(cc1F)c(=O)c(cn2c1nc2c(cc1F)c(=O)cc[nH]2)c1c(=O)c2c(ncc(c2)F)n(c1)C1C2N(C(C(C)(S2)C)c2ccccc2)C1=O)NC(=O)C	9.2	0.0	10.2	7.3
CC1(C(N2C(S1)C(C2=O)N1CC(C)NCC1)C(C(=O)N)n1c2nc(c(cc2c(=O)cc1)F)NC(=O)CC1C(C)(SC2N1C(=O)C2)C)C	8.5	0.0	8.2	8.4
c1(nc2c(cc1F)c(=O)ccn2c1nc2c(cc1F)c(=O)c(c[nH]2)C1C(C)(SC2N1C(=O)C2n1c2ncc(cc2c(=O)cc1)F)C)NC(=O)Cn1c2ncc(cc2c(=O)cc1)F	10.7	1.0	9.5	8.6
c1(nc2c(cc1F)c(=O)ccn2CC(=O)Nc1nc2c(cc1F)c(=O)c(cn2C1C2N(CC(C)(S2)C)C1=O)C(=O)O)N1CC(C)NCC1	9.6	0.0	10.2	8.6
CC1(C(N2C(S1)C(C2=O)NC(=O)C(c1c(=O)c2c(ncc(c2)F)n(c1)C1CC1)N1CC(C)NCC1)CC(=O)N)C	7.1	0.6	7.1	7.9
c1c(cccc1)C1C(C)(SC2N1C(=O)C2n1c2nc(c(cc2c(=O)c(c1)C(C(=O)N)N1CC(C)NCC1)F)N1CC(C)NCC1)C	9.4	0.0	10.4	8.2
c1(c(F)cc(F)cc1)NC(=O)C(c1c(=O)c2c(ncc(c2)F)n(c1)C(=O)O)C1C(C)(SC2N1C(=O)C2NC(=O)C)C	8.7	1.2	7.4	9.2
CC1(CN2C(S1)C(C2=O)Nc1nc2c(cc1F)c(=O)c(cn2C(C(=O)N)N1CC(C)NCC1)C1C(C)(SC2N1C(=O)C2)C)C	8.3	1.2	8.7	7.9
c1nc2c(cc1F)c(=O)c(cn2C1CC1)c1c(=O)c2c(nc(c(c2)F)N)n(c1)C1C2N(C(C(C)(S2)C)C2C(C)(SC3N2C(=O)C3)C)C1=O	8.8	0.0	8.4	8.4
c1nc2c(cc1F)c(=O)c(c[nH]2)C1C(C)(SC2N1C(=O)C2NC(=O)Cn1c2nc(c(cc2c(=O)cc1)F)n1c2nc(c(cc2c(=O)cc1)F)N1CC(C)NCC1)C	10.3	0.0	12.0	8.9
CC1(CN2C(S1)C(C2=O)NC(=O)C(N1CCNCC1)c1c(=O)c2c(ncc(c2)F)n(c1)CN1CC(C)NCC1)C	6.8	0.0	7.9	8.5
c1(nc2c(cc1F)c(=O)c(c[nH]2)c1c(=O)c2c(ncc(c2)F)n(c1)CC)n1c2ncc(cc2c(=O)c(c1)C(C(=O)N)C1C(C)(SC2N1C(=O)C2)C)F	9.5	0.0	9.1	10.3
c1(nc2c(cc1F)c(=O)cc[nH]2)NC(=O)C(c1c(=O)c2c(nc(c(c2)F)NC(=O)C)n(c1)C1C2N(CC(C)(S2)C)C1=O)N1CCNCC1	9.6	0.0	8.9	8.9
c1(nc2c(cc1F)c(=O)c(c[nH]2)c1c(=O)c2c(nc(c(c2)F)N2CC(C)NCC2)n(c1)C1C2N(CC(C)(S2)C)C1=O)n1c2ncc(cc2c(=O)c(c1)c1c(=O)c2c(ncc(c2)F)[nH]c1)F	9.9	0.0	12.4	6.5
c1(nc2c(cc1F)c(=O)ccn2C(C(=O)NC1C2N(CC(C)(S2)C)C1=O)c1ccccc1)n1c2ncc(cc2c(=O)c(c1)CC(=O)N)F	8.3	0.0	8.8	9.2
CC1(C(N2C(S1)C(C2=O)n1c2nc(c(cc2c(=O)cc1)F)n1c2ncc(cc2c(=O)c(c1)CC)F)C(C(=O)N)C1C(C)(SC2N1C(=O)C2)C)C	8.5	0.0	8.8	7.5
c1(nc2c(cc1F)c(=O)c(cn2C(C(=O)N)N1CCNCC1)C1C(C)(SC2N1C(=O)C2NC(=O)C)C)N1CC(C)NCC1	6.0	0.0	8.2	7.4
c1(nc2c(cc1F)c(=O)c(c[nH]2)C1C(C)(SC2N1C(=O)C2)C)NC(=O)C(n1c2ncc(cc2c(=O)cc1)F)c1c(=O)c2c(ncc(c2)F)n(c1)C1CC1	10.2	0.0	9.2	8.2
c1nc2c(cc1F)c(=O)c(c[nH]2)C(C(=O)Nc1nc2c(cc1F)c(=O)ccn2C)C1C(C)(SC2N1C(=O)C2)C	9.4	0.0	9.2	10.5
c1(nc2c(cc1F)c(=O)ccn2C1C2N(C(C(C)(S2)C)c2c(=O)c3c(ncc(c3)F)n(c2)C2C3N(C(C(C)(S3)C)CC(=O)N)C2=O)C1=O)N	8.6	0.0	8.5	8.4
c1nc2c(cc1F)c(=O)c(cn2c1nc2c(cc1F)c(=O)c(c[nH]2)C(C(=O)N)C1C(C)(SC2N1C(=O)C2)C)C	8.6	0.0	8.8	8.5
CC1CN(CCN1)C1C2N(C(C(C)(S2)C)CC(=O)Nc2nc3c(cc2F)c(=O)c(c[nH]3)C2C(C)(SC3N2C(=O)C3N2CCNCC2)C)C1=O	9.4	0.0	9.3	8.0
c1nc2c(cc1F)c(=O)ccn2c1nc2c(cc1F)c(=O)c(cn2CC)Cc1c(=O)c2c(ncc(c2)F)n(c1)C1C2N(CC(C)(S2)C)C1=O	10.3	0.0	10.1	9.7
c1(nc2c(cc1F)c(=O)ccn2C1C2N(C(C(C)(S2)C)c2c(=O)c3c(ncc(c3)F)[nH]c2)C1=O)n1c2ncc(cc2c(=O)c(c1)c1c(=O)c2c(ncc(c2)F)n(c1)C1CC1)F	10.8	0.0	12.3	10.0
c1nc2c(cc1F)c(=O)c(cn2C(=O)O)C(C(=O)NC1C2N(C(C(C)(S2)C)C)C1=O)c1ccccc1	9.2	0.0	8.9	9.7
CC1(C(N2C(S1)C(C2=O)n1c2ncc(cc2c(=O)c(c1)CC(=O)Nc1nc2c(cc1F)c(=O)c(c[nH]2)c1c(=O)c2c(ncc(c2)F)[nH]c1)F)C)C	10.6	0.0	10.9	9.4
CC1(C(N2C(S1)C(C2=O)N1CC(C)NCC1)C1C(C)(SC2N1C(=O)C2NC(=O)C(N1CCNCC1)c1c(=O)c2c(ncc(c2)F)[nH]c1)C)C	10.0	0.6	8.3	7.5
CC1(C(N2C(S1)C(C2=O)NC(=O)C(c1c(=O)c2c(ncc(c2)F)[nH]c1)c1ccccc1)C(C(=O)N)c1ccccc1)C	9.1	0.0	8.7	8.4
CC1(C(N2C(S1)C(C2=O)NC(=O)C)Cn1c2nc(c(cc2c(=O)c(c1)C1CC1)F)N)C	8.1	0.0	7.8	8.2
c1(nc2c(cc1F)c(=O)ccn2C(C(=O)Nc1nc2c(cc1F)c(=O)cc[nH]2)n1c2ncc(cc2c(=O)c(c1)C1C(C)(SC2N1C(=O)C2)C)F)NC(=O)C	10.7	0.0	8.9	10.1
c1nc2c(cc1F)c(=O)c(c[nH]2)c1c(=O)c2c(nc(c(c2)F)n2c3ncc(cc3c(=O)c(c2)CC)F)n(c1)c1nc2c(cc1F)c(=O)c(c[nH]2)C1C(C)(SC2N1C(=O)C2)C	10.1	1.3	10.5	9.0
c1(nc2c(cc1F)c(=O)c(c[nH]2)CC)Nc1nc2c(cc1F)c(=O)c(cn2C1C2N(CC(C)(S2)C)C1=O)CC(=O)N	8.6	0.0	9.1	8.9
c1(c(F)cc(F)cc1)NC(=O)Cc1c(=O)c2c(nc(c(c2)F)NC(=O)Cc2c(=O)c3c(ncc(c3)F)n(c2)C2C3N(CC(C)(S3)C)C2=O)[nH]c1	9.9	0.0	10.0	8.8
c1(nc2c(cc1F)c(=O)c(cn2C(C(=O)NC1C2N(CC(C)(S2)C)C1=O)c1c(=O)c2c(ncc(c2)F)[nH]c1)c1ccccc1)N1CC(C)NCC1	9.1	0.0	9.9	10.6
c1(c(F)cc(F)cc1)NC(=O)C(c1c(=O)c2c(ncc(c2)F)n(c1)c1nc2c(cc1F)c(=O)c(c[nH]2)c1c(=O)c2c(ncc(c2)F)[nH]c1)C1C(C)(SC2N1C(=O)C2)C	10.9	1.1	10.3	10.5
CC1CN(CCN1)c1nc2c(cc1F)c(=O)ccn2C1C2N(C(C(C)(S2)C)Cn2c3ncc(cc3c(=O)c(c2)C2C(C)(SC3N2C(=O)C3)C)F)C1=O	9.7	0.0	9.7	8.4
CC1(CN2C(S1)C(C2=O)NC(=O)C(c1c(=O)c2c(nc(c(c2)F)N2CC(C)NCC2)[nH]c1)n1c2nc(c(cc2c(=O)cc1)F)N)C	9.3	1.8	8.4	9.4
c1nc2c(cc1F)c(=O)c(cn2c1nc2c(cc1F)c(=O)c(cn2c1nc2c(cc1F)c(=O)ccn2C1C2N(CC(C)(S2)C)C1=O)C(=O)O)CC(=O)N	9.5	0.0	7.8	9.3
c1nc2c(cc1F)c(=O)c(cn2C1C2N(CC(C)(S2)C)C1=O)Cc1c(=O)c2c(ncc(c2)F)n(c1)C(C(=O)N)c1c(=O)c2c(ncc(c2)F)[nH]c1	9.5	1.5	10.1	10.4
c1(nc2c(cc1F)c(=O)ccn2CC(=O)N)NC(=O)C(c1c(=O)c2c(ncc(c2)F)[nH]c1)C1C(C)(SC2N1C(=O)C2n1c2ncc(cc2c(=O)cc1)F)C	9.4	0.0	10.0	10.6
c1(nc2c(cc1F)c(=O)c(cn2c1nc2c(cc1F)c(=O)c(c[nH]2)C1C(C)(SC2N1C(=O)C2)C)CC)n1c2ncc(cc2c(=O)c(c1)CC(=O)N)F	9.6	1.2	10.0	9.8
c1nc2c(cc1F)c(=O)ccn2Cc1c(=O)c2c(nc(c(c2)F)NC2C3N(CC(C)(S3)C)C2=O)[nH]c1	9.2	0.8	10.0	8.4
c1(nc2c(cc1F)c(=O)c(cn2CC(=O)N)C(C(=O)N)n1c2ncc(cc2c(=O)cc1)F)n1c2ncc(cc2c(=O)c(c1)C1C(C)(SC2N1C(=O)C2)C)F	11.0	0.0	10.7	8.7
c1nc2c(cc1F)c(=O)c(c[nH]2)c1c(=O)c2c(nc(c(c2)F)Nc2nc3c(cc2F)c(=O)ccn3C2C3N(CC(C)(S3)C)C2=O)n(c1)CC(=O)N	10.1	0.0	10.6	8.9
c1nc2c(cc1F)c(=O)c(cn2Cc1ccccc1)C(C(=O)N)n1c2ncc(cc2c(=O)c(c1)C1C(C)(SC2N1C(=O)C2)C)F	8.0	0.0	8.1	8.9
CC1(CN2C(S1)C(C2=O)NC(=O)Cc1c(=O)c2c(nc(c(c2)F)N)n(c1)CC)C	7.3	0.0	7.5	8.5
CC1CN(CCN1)C1C2N(C(C(C)(S2)C)C(C(=O)Nc2nc3c(cc2F)c(=O)ccn3C)N2CCNCC2)C1=O	7.7	0.0	8.6	7.5
c1(nc2c(cc1F)c(=O)c(cn2C1C2N(C(C(C)(S2)C)C(C(=O)N)N2CC(C)NCC2)C1=O)CC)N	7.3	0.0	8.2	7.4
CC1(C(N2C(S1)CC2=O)C(C(=O)Nc1nc2c(cc1F)c(=O)ccn2c1nc2c(cc1F)c(=O)cc[nH]2)n1c2ncc(cc2c(=O)cc1)F)C	9.9	0.0	9.4	8.2
CC1(C(N2C(S1)CC2=O)CC(=O)NC1C2N(C(C(C)(S2)C)c2c(=O)c3c(nc(c(c3)F)n3c4ncc(cc4c(=O)c(c3)C)F)[nH]c2)C1=O)C	9.4	0.0	8.9	7.8
c1(nc2c(cc1F)c(=O)c(cn2c1nc2c(cc1F)c(=O)ccn2C1C2N(CC(C)(S2)C)C1=O)C(=O)O)Nc1c(F)cc(F)cc1	9.6	0.0	10.5	9.8
c1(nc2c(cc1F)c(=O)cc[nH]2)Nc1nc2c(cc1F)c(=O)c(c[nH]2)c1c(=O)c2c(nc(c(c2)F)n2c3ncc(cc3c(=O)c(c2)C2C(C)(SC3N2C(=O)C3)C)F)[nH]c1	12.0	0.0	11.1	8.9
CC1CN(CCN1)C(C(=O)Nc1nc2c(cc1F)c(=O)ccn2C1C2N(CC(C)(S2)C)C1=O)c1c(cccc1)OC	8.9	0.0	9.0	8.0
CC1(C(N2C(S1)CC2=O)C(C(=O)N)c1c(=O)c2c(nc(c(c2)F)n2c3nc(c(cc3c(=O)cc2)F)NC(=O)C)n(c1)C1C2N(CC(C)(S2)C)C1=O)C	10.1	0.0	10.1	9.5
c1(nc2c(cc1F)c(=O)cc[nH]2)n1c2nc(c(cc2c(=O)c(c1)C1C(C)(SC2N1C(=O)C2)C)F)NC(=O)Cc1c(=O)c2c(nc(c(c2)F)N2CCNCC2)[nH]c1	10.6	0.0	10.2	11.1
CC1(C(N2C(S1)C(C2=O)n1c2nc(c(cc2c(=O)c(c1)C)F)NC(=O)C)CC(=O)NC1C2N(CC(C)(S2)C)C1=O)C	8.8	0.0	9.5	8.9
c1nc2c(cc1F)c(=O)c(cn2C1C2N(C(C(C)(S2)C)C(C(=O)N)N2CC(C)NCC2)C1=O)c1c(=O)c2c(ncc(c2)F)n(c1)C1C2N(CC(C)(S2)C)C1=O	7.8	0.3	8.7	9.0
N1(CCNCC1)C1C2N(C(C(C)(S2)C)c2c(=O)c3c(nc(c(c3)F)n3c4ncc(cc4c(=O)c(c3)c3c(=O)c4c(ncc(c4)F)n(c3)C(=O)O)F)[nH]c2)C1=O	9.7	0.0	9.5	9.0
N1(CCNCC1)c1nc2c(cc1F)c(=O)c(cn2c1nc2c(cc1F)c(=O)c(c[nH]2)C1C(C)(SC2N1C(=O)C2N1CCNCC1)C)C1CC1	9.9	0.0	10.3	8.6
c1nc2c(cc1F)c(=O)c(cn2c1c(F)cc(F)cc1)c1c(=O)c2c(nc(c(c2)F)n2c3ncc(cc3c(=O)cc2)F)n(c1)C1C2N(C(C(C)(S2)C)c2ccccc2)C1=O	10.9	0.0	11.5	8.7
N1(CCNCC1)c1nc2c(cc1F)c(=O)c(c[nH]2)C1C(C)(SC2N1C(=O)C2NC(=O)Cn1c2ncc(cc2c(=O)c(c1)C1C(C)(SC2N1C(=O)C2)C)F)C	10.8	0.0	9.8	8.0
c1(nc2c(cc1F)c(=O)ccn2C1C2N(C(C(C)(S2)C)C(C(=O)N)N2CCNCC2)C1=O)n1c2nc(c(cc2c(=O)cc1)F)n1c2ncc(cc2c(=O)cc1)F	10.0	0.0	8.9	9.0
CC1(CN2C(S1)C(C2=O)NC(=O)C(c1c(=O)c2c(nc(c(c2)F)NC(=O)CN2CCNCC2)[nH]c1)C1C(C)(SC2N1C(=O)C2)C)C	7.0	0.0	7.5	8.7
c1c(cccc1)CC1C(C)(SC2N1C(=O)C2NC(=O)Cc1c(=O)c2c(ncc(c2)F)n(c1)C(=O)O)C	7.5	1.2	9.1	8.9
N1(CCNCC1)C1C2N(C(C(C)(S2)C)c2c(=O)c3c(ncc(c3)F)n(c2)c2nc3c(cc2F)c(=O)c(cn3C2CC2)c2ccccc2)C1=O	7.8	0.0	9.9	7.8
c1c(cccc1)Cc1c(=O)c2c(nc(c(c2)F)NC(=O)CC2C(C)(SC3N2C(=O)C3)C)n(c1)C(=O)O	8.1	0.0	8.3	7.4
c1nc2c(cc1F)c(=O)c(cn2C1C2N(CC(C)(S2)C)C1=O)c1c(=O)c2c(ncc(c2)F)n(c1)c1nc2c(cc1F)c(=O)c(c[nH]2)c1c(=O)c2c(ncc(c2)F)[nH]c1	11.2	0.0	11.1	7.6
c1(nc2c(cc1F)c(=O)c(cn2c1nc2c(cc1F)c(=O)cc[nH]2)C)n1c2ncc(cc2c(=O)c(c1)C1C(C)(SC2N1C(=O)C2NC(=O)C)C)F	9.4	0.0	11.2	11.0
c1(nc2c(cc1F)c(=O)cc[nH]2)NC(=O)C(C1C(C)(SC2N1C(=O)C2N)C)c1c(=O)c2c(nc(c(c2)F)N2CCNCC2)[nH]c1	9.3	0.0	9.2	9.5
c1(nc2c(cc1F)c(=O)c(cn2C1C2N(CC(C)(S2)C)C1=O)C(=O)O)NC1C2N(CC(C)(S2)C)C1=O	8.1	0.0	8.6	8.3
CC1(C(N2C(S1)C(C2=O)NC(=O)C)CC(=O)Nc1nc2c(cc1F)c(=O)c(cn2CC(=O)N)C)C	7.9	0.0	7.5	8.2
c1(nc2c(cc1F)c(=O)c(c[nH]2)CC1C(C)(SC2N1C(=O)C2n1c2ncc(cc2c(=O)cc1)F)C)Nc1nc2c(cc1F)c(=O)cc[nH]2	10.0	0.0	10.1	9.6
CC1(C(N2C(S1)C(C2=O)Nc1nc2c(cc1F)c(=O)c(c[nH]2)C1C(C)(SC2N1C(=O)C2n1c2ncc(cc2c(=O)cc1)F)C)CC(=O)N)C	9.0	0.0	9.4	7.9
c1nc2c(cc1F)c(=O)c(c[nH]2)C1C(C)(SC2N1C(=O)C2NC(=O)C(c1ccccc1)n1c2nc(c(cc2c(=O)cc1)F)N)C	9.9	0.0	9.4	9.4
c1(nc2c(cc1F)c(=O)c(cn2CC)CC(=O)N)NC(=O)C(N1CC(C)NCC1)C1C(C)(SC2N1C(=O)C2)C	7.7	0.0	8.4	7.0
c1(nc2c(cc1F)c(=O)c(cn2C(C(=O)N)C1C(C)(SC2N1C(=O)C2NC(=O)C)C)C1CC1)N	7.8	0.0	7.7	7.8
c1nc2c(cc1F)c(=O)ccn2Cn1c2ncc(cc2c(=O)c(c1)C1C(C)(SC2N1C(=O)C2NC(=O)CC1C(C)(SC2N1C(=O)C2)C)C)F	8.9	0.0	9.6	8.6
CC1(C(N2C(S1)C(C2=O)n1c2nc(c(cc2c(=O)c(c1)c1c(=O)c2c(ncc(c2)F)n(c1)CC(=O)N)F)N1CC(C)NCC1)C)C	9.9	0.0	10.0	8.9
c1(nc2c(cc1F)c(=O)cc[nH]2)NC(=O)C(C1C(C)(SC2N1C(=O)C2)C)n1c2ncc(cc2c(=O)c(c1)c1c(=O)c2c(ncc(c2)F)n(c1)C1C2N(CC(C)(S2)C)C1=O)F	10.6	0.0	11.1	9.5
c1nc2c(cc1F)c(=O)c(c[nH]2)CC1C(C)(SC2N1C(=O)C2NC1C2N(C(C(C)(S2)C)C)C1=O)C	8.0	0.0	8.9	9.0
CC1(C(N2C(S1)C(C2=O)NC(=O)C)c1c(=O)c2c(nc(c(c2)F)NC(=O)C)n(c1)c1nc2c(cc1F)c(=O)ccn2C1CC1)C	8.8	0.0	9.1	7.8
c1(nc2c(cc1F)c(=O)ccn2CC(=O)Nc1nc2c(cc1F)c(=O)c(c[nH]2)c1c(=O)c2c(ncc(c2)F)n(c1)C1C2N(CC(C)(S2)C)C1=O)n1c2ncc(cc2c(=O)cc1)F	10.8	2.0	11.0	10.6
c1(nc2c(cc1F)c(=O)c(cn2c1c(F)cc(F)cc1)C1C(C)(SC2N1C(=O)C2)C)Nc1nc2c(cc1F)c(=O)c(c[nH]2)c1ccccc1	11.2	0.0	10.0	10.3
c1nc2c(cc1F)c(=O)c(cn2c1nc2c(cc1F)c(=O)c(cn2CC1C(C)(SC2N1C(=O)C2)C)c1ccccc1)C(=O)O	10.0	0.0	9.2	8.7
c1nc2c(cc1F)c(=O)c(cn2CC(=O)N)c1c(=O)c2c(ncc(c2)F)n(c1)C(C(=O)N)c1c(=O)c2c(ncc(c2)F)n(c1)C1C2N(CC(C)(S2)C)C1=O	10.0	0.0	9.0	9.4
CC1(CN2C(S1)C(C2=O)NC(=O)Cn1c2nc(c(cc2c(=O)c(c1)C1C(C)(SC2N1C(=O)C2n1c2ncc(cc2c(=O)cc1)F)C)F)N)C	9.0	0.0	9.3	9.2
N1(CCNCC1)c1nc2c(cc1F)c(=O)c(cn2CC(=O)NC1C2N(CC(C)(S2)C)C1=O)C1C(C)(SC2N1C(=O)C2N)C	7.4	0.0	9.0	7.9
c1(nc2c(cc1F)c(=O)ccn2c1nc2c(cc1F)c(=O)cc[nH]2)NC(=O)Cc1c(=O)c2c(nc(c(c2)F)NC(=O)C)n(c1)C1C2N(CC(C)(S2)C)C1=O	10.0	1.4	10.2	9.1
c1nc2c(cc1F)c(=O)c(cn2c1nc2c(cc1F)c(=O)c(c[nH]2)c1ccccc1)C(C(=O)NC1C2N(CC(C)(S2)C)C1=O)N1CCNCC1	9.3	0.0	8.4	9.4
c1nc2c(cc1F)c(=O)c(cn2c1nc2c(cc1F)c(=O)ccn2CC)c1c(=O)c2c(ncc(c2)F)n(c1)C1C2N(CC(C)(S2)C)C1=O	10.1	0.0	9.0	11.1
CC1(C(N2C(S1)C(C2=O)NC(=O)Cn1c2nc(c(cc2c(=O)cc1)F)n1c2ncc(cc2c(=O)c(c1)c1c(=O)c2c(ncc(c2)F)[nH]c1)F)C(=O)O)C	9.8	1.0	9.8	8.8
c1(c(F)cc(F)cc1)NC(=O)C(c1c(=O)c2c(nc(c(c2)F)N)n(c1)c1c(F)cc(F)cc1)C1C(C)(SC2N1C(=O)C2)C	9.9	0.0	9.0	10.1
c1(nc2c(cc1F)c(=O)cc[nH]2)n1c2ncc(cc2c(=O)c(c1)C(C(=O)N)C1C(C)(SC2N1C(=O)C2NC(=O)Cc1c(=O)c2c(ncc(c2)F)[nH]c1)C)F	10.6	0.0	10.0	10.5
c1(nc2c(cc1F)c(=O)c(cn2C1C2N(CC(C)(S2)C)C1=O)c1c(=O)c2c(ncc(c2)F)n(c1)c1nc2c(cc1F)c(=O)ccn2c1nc2c(cc1F)c(=O)cc[nH]2)N1CC(C)NCC1	11.4	0.0	10.4	8.2
CC1(C(N2C(S1)C(C2=O)NC(=O)Cc1c(=O)c2c(nc(c(c2)F)N2CC(C)NCC2)n(c1)C1C2N(CC(C)(S2)C)C1=O)c1c(=O)c2c(ncc(c2)F)[nH]c1)C	9.8	0.0	10.9	8.5
c1nc2c(cc1F)c(=O)c(cn2c1nc2c(cc1F)c(=O)c(cn2c1c(F)cc(F)cc1)c1ccccc1)C1C(C)(SC2N1C(=O)C2N)C	9.7	0.0	9.5	9.3
c1(nc2c(cc1F)c(=O)c(c[nH]2)c1c(=O)c2c(ncc(c2)F)n(c1)C1C2N(CC(C)(S2)C)C1=O)NC(=O)Cn1c2ncc(cc2c(=O)cc1)F	10.2	0.0	9.8	9.0
c1c(cccc1)CC(=O)Nc1nc2c(cc1F)c(=O)c(c[nH]2)c1c(=O)c2c(ncc(c2)F)n(c1)C1C2N(C(C(C)(S2)C)C(=O)O)C1=O	9.3	0.0	9.2	9.7
c1nc2c(cc1F)c(=O)c(cn2C1C2N(CC(C)(S2)C)C1=O)C1C(C)(SC2N1C(=O)C2n1c2nc(c(cc2c(=O)cc1)F)NC(=O)CC1C(C)(SC2N1C(=O)C2)C)C	10.9	0.0	10.1	10.4
CC1(C(N2C(S1)C(C2=O)N1CC(C)NCC1)C1C(C)(SC2N1C(=O)C2n1c2nc(c(cc2c(=O)c(c1)C)F)n1c2ncc(cc2c(=O)cc1)F)C)C	9.0	0.0	8.5	8.5
c1nc2c(cc1F)c(=O)c(cn2C)c1c(=O)c2c(nc(c(c2)F)N2CC(C)NCC2)n(c1)C1C2N(C(C(C)(S2)C)C)C1=O	9.1	0.8	9.7	8.7
N1(CCNCC1)c1nc2c(cc1F)c(=O)c(cn2C1C2N(CC(C)(S2)C)C1=O)Cc1c(=O)c2c(ncc(c2)F)[nH]c1	9.6	0.0	8.8	9.2
c1nc2c(cc1F)c(=O)c(cn2C1C2N(C(C(C)(S2)C)c2c(=O)c3c(ncc(c3)F)n(c2)CC)C1=O)C1C(C)(SC2N1C(=O)C2NC(=O)C)C	8.5	0.0	10.3	7.6
c1(nc2c(cc1F)c(=O)c(cn2Cc1c(=O)c2c(ncc(c2)F)n(c1)C1C2N(CC(C)(S2)C)C1=O)C(=O)O)N	9.3	0.0	8.9	9.6
CC1(C(N2C(S1)C(C2=O)NC(=O)Cc1c(=O)c2c(ncc(c2)F)n(c1)CC)CC(=O)N)C	7.5	0.0	7.7	7.7
CC1(CN2C(S1)C(C2=O)Nc1nc2c(cc1F)c(=O)c(cn2C1C2N(C(C(C)(S2)C)CC(=O)N)C1=O)CC(=O)N)C	7.9	0.0	8.9	8.2
CC1CN(CCN1)c1nc2c(cc1F)c(=O)c(cn2c1nc2c(cc1F)c(=O)cc[nH]2)c1c(=O)c2c(nc(c(c2)F)N)n(c1)C1C2N(CC(C)(S2)C)C1=O	10.0	0.0	10.3	7.9
c1(nc2c(cc1F)c(=O)ccn2c1nc2c(cc1F)c(=O)c(cn2C1C2N(CC(C)(S2)C)C1=O)c1c(=O)c2c(nc(c(c2)F)N2CCNCC2)[nH]c1)NC(=O)C	10.8	0.0	10.9	9.0
